messageid,offsetTime,logDateTime,time(millisecond),latitude,longitude,satnum,gpsHealth,altitude,baroAlt,height,accelX,accelY,accelZ,accel,gyroX,gyroY,gyroZ,gyro,errorX,errorY,errorZ,error,magX,magY,magZ,magMod,velN,velE,velD,vel,velH,quatW,quatX,quatY,quatZ,roll,pitch,yaw,yaw360,magYawX,thrustAngle,latitudeHP,longitudeHP,imuTemp,flyc_state,flycStateStr,nonGPSError,nonGPSErrStr,DWflyCState,connectedToRC,current,volt1,volt2,volt3,volt4,volt5,volt6,totalVolts,voltSpread,Watts,batteryTemp(C),ratedCapacity,remainingCapacity,percentageCapacity,batteryUsefulTime,voltagePercent,batteryCycleCount,batteryLifePercentage,batteryBarCode,minCurrent,maxCurrent,avgCurrent,minVolts,maxVolts,avgVolts,minWatts,maxWatts,avgWatts,Gimbal:roll,Gimbal:pitch,Gimbal:yaw,Gimbal:Xroll,Gimbal:Xpitch,Gimbal:Xyaw,rFront,lFront,lBack,rBack,rFrontSpeed,lFrontSpeed,lBackSpeed,rBackSpeed,rFrontLoad,lFrontLoad,lBackLoad,rBackLoad,aileron,elevator,throttle,rudder,modeSwitch,latitudeTablet,longitudeTablet,droneModel
1002381,1670.635,0,793800,41.293895421990825,-72.96458730259369,5,1,-178.5869984161377,-178.74779446105958,0.1,-0.30819442868232727,-0.4114573299884796,0.613930344581604,0.8007442839447321,2.128612995147705,-0.25728490948677063,0.7273249626159668,2.264109186635136,-0.49225401878356934,1.9858970642089844,2.4294140338897705,3.1761854033892614,767,968,-621,1382.37259810805,0.36278674006462097,-0.5003789663314819,-0.43990445137023926,0.7586232629237178,0.6180560886470395,0.017435993999242783,0.8548732995986938,0.39977532625198364,0.3302535116672516,17.089521627475122,-144.81996346544693,-135.32864236633384,224.67135763366616,-112.6084838160097,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-69.880771889046,122.0961747352028,170.61572124033069,18.346272554205733,-144.59169729834014,-135.7174802842538,0,0,0,0,0,0,0,0,0,0,0,0,3818,-9530,0,0,0,0,0,0
1002384,1670.64,0,793800,41.29389543890623,-72.96458733300558,5,1,-178.21968808593752,-178.73889611206056,0.1,-0.31338053941726685,-0.41058871150016785,0.6170287132263184,0.804683096282351,2.1100175380706787,-0.3099561929702759,0.6579880118370056,2.231859107615821,-0.5699934959411621,2.0055689811706543,2.411836624145508,3.1881272598845114,791,894,-682,1374.787619961716,0.35993677377700806,-0.4903510808944702,-0.4289672374725342,0.74431952444914,0.6082751545570281,0.012583744712173939,0.8558170795440674,0.40015852451324463,0.3275545537471771,16.48033516727934,-144.95839531069663,-135.11612181636931,224.88387818363069,-114.18787053478788,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-69.880771889046,122.0961747352028,170.61572124033069,18.346272554205733,-144.59169729834014,-135.7174802842538,0,0,0,0,0,0,0,0,0,0,0,0,3818,-9530,0,0,0,0,0,0
1002387,1670.645,0,793800,41.29389545570289,-72.96458736279341,5,1,-178.21968808593752,-178.73022303771972,0.1,-0.31782254576683044,-0.4100763201713562,0.6223342418670654,0.8102306261572965,2.0809826850891113,-0.36274096369743347,0.584764838218689,2.191807440995162,-0.6370210647583008,2.034752130508423,2.3731117248535156,3.1902462801783176,791,894,-682,1374.787619961716,0.3567516505718231,-0.48017728328704834,-0.41807857155799866,0.7298161792990253,0.5981989331072486,0.007893962785601616,0.8567054867744446,0.40066105127334595,0.32475289702415466,15.887964311030457,-145.11307314398132,-134.89248436726038,225.10751563273962,-113.93988414737957,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-69.880771889046,122.0961747352028,170.61572124033069,18.346272554205733,-144.59169729834014,-135.7174802842538,0,0,0,0,0,0,0,0,0,0,0,0,3818,-9530,0,0,0,0,0,0
1002388,1670.6466666666668,0,793800,41.29389545570289,-72.96458736279341,5,1,-178.21968808593752,-178.73022303771972,0.1,-0.31782254576683044,-0.4100763201713562,0.6223342418670654,0.8102306261572965,2.0809826850891113,-0.36274096369743347,0.584764838218689,2.191807440995162,-0.6370210647583008,2.034752130508423,2.3731117248535156,3.1902462801783176,791,894,-682,1374.787619961716,0.3567516505718231,-0.48017728328704834,-0.41807857155799866,0.7298161792990253,0.5981989331072486,0.007893962785601616,0.8567054867744446,0.40066105127334595,0.32475289702415466,15.887964311030457,-145.11307314398132,-134.89248436726038,225.10751563273962,-113.93988414737957,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-63.30316994472949,127.20641298917961,177.21510465791036,15.887964800822722,-145.1130621666246,-134.8924737583436,0,0,0,0,0,0,0,0,0,0,0,0,3833,-9393,0,0,0,0,0,0
1002390,1670.65,0,793800,41.293895472364916,-72.96458739194983,5,1,-178.95260667114258,-178.72424074401857,0.1,-0.3214406371116638,-0.4099239110946655,0.6281259059906006,0.8160293192345557,2.04358172416687,-0.41350626945495605,0.5082204937934875,2.1460432820749653,-0.7057633399963379,2.0730652809143066,2.32635498046875,3.1949380347929845,791,894,-682,1374.787619961716,0.3532228469848633,-0.46981194615364075,-0.40526801347732544,0.7139550455936432,0.587783671413866,0.0033885568846017122,0.8575342893600464,0.4012841582298279,0.3218610882759094,15.31509135230515,-145.283306167031,-134.65851790049413,225.34148209950587,-113.7402359492197,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-63.30316994472949,127.20641298917961,177.21510465791036,15.887964800822722,-145.1130621666246,-134.8924737583436,0,0,0,0,0,0,0,0,0,0,0,0,3833,-9393,0,0,0,0,0,0
1002393,1670.655,0,793800,41.29389548887765,-72.96458742046764,5,1,-178.95260667114258,-178.71849624023437,0.1,-0.3247280716896057,-0.4103392958641052,0.6337335109710693,0.8218545012356007,1.997688889503479,-0.4625339210033417,0.4301072061061859,2.0951588808653243,-0.7779903411865234,2.110260248184204,2.27248477935791,3.197288594803314,791,894,-682,1374.787619961716,0.34933292865753174,-0.45926064252853394,-0.39272019267082214,0.6979849443588148,0.5770215185070398,0.0009145454969257116,-0.8583006858825684,-0.4020279049873352,-0.3188929855823517,14.763975930987005,-145.46823382873276,-134.41512844659965,225.58487155340035,-113.58619589897658,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-63.30316994472949,127.20641298917961,177.21510465791036,15.887964800822722,-145.1130621666246,-134.8924737583436,0,0,0,0,0,0,0,0,0,0,0,0,3833,-9393,0,0,0,0,0,0
1002396,1670.66,0,793800,41.29389550522368,-72.96458744833726,5,1,-178.60072765502932,-178.71176303100586,0.1,-0.32697010040283203,-0.41267654299736023,0.6394863128662109,0.828344203843373,1.9444674253463745,-0.5089356899261475,0.34987056255340576,2.0401908036395024,-0.8589932918548584,2.163698434829712,2.2148382663726807,3.2132489692715898,781,826,-746,1359.6885672829642,0.34503796696662903,-0.44844216108322144,-0.38146743178367615,0.6823994226236479,0.5658193797365503,0.004999351687729359,-0.8590019345283508,-0.4028913974761963,-0.31586259603500366,14.236667259185607,-145.66690300510487,-134.1631678110265,225.8368321889735,-112.51562578564408,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-63.30316994472949,127.20641298917961,177.21510465791036,15.887964800822722,-145.1130621666246,-134.8924737583436,0,0,0,0,0,0,0,0,0,0,0,0,3833,-9393,0,0,0,0,0,0
1002399,1670.665,0,793800,41.29389552138698,-72.96458747554443,5,1,-178.60072765502932,-178.70524258117678,0.1,-0.32748544216156006,-0.41517373919487,0.6429647207260132,0.8324779760708884,1.8880234956741333,-0.5503774881362915,0.2697668671607971,1.985024499164315,-0.9465792179107666,2.2211685180664062,2.183647632598877,3.255444483443782,781,826,-746,1359.6885672829642,0.34030506014823914,-0.4373363256454468,-0.3704988658428192,0.6665883326929539,0.5541395092317069,0.008857856504619122,-0.8596353530883789,-0.40387409925460815,-0.3127848207950592,13.73445304462845,-145.8780383041443,-133.90323068087193,226.09676931912807,-112.45882873446008,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-63.30316994472949,127.20641298917961,177.21510465791036,15.887964800822722,-145.1130621666246,-134.8924737583436,0,0,0,0,0,0,0,0,0,0,0,0,3833,-9393,0,0,0,0,0,0
1002400,1670.6666666666667,0,793800,41.29389552138698,-72.96458747554443,5,1,-178.60072765502932,-178.70524258117678,0.1,-0.32748544216156006,-0.41517373919487,0.6429647207260132,0.8324779760708884,1.8880234956741333,-0.5503774881362915,0.2697668671607971,1.985024499164315,-0.9465792179107666,2.2211685180664062,2.183647632598877,3.255444483443782,781,826,-746,1359.6885672829642,0.34030506014823914,-0.4373363256454468,-0.3704988658428192,0.6665883326929539,0.5541395092317069,0.008857856504619122,-0.8596353530883789,-0.40387409925460815,-0.3127848207950592,13.73445304462845,-145.8780383041443,-133.90323068087193,226.09676931912807,-112.45882873446008,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-57.33133064771224,131.58325285083714,-176.7557061343353,13.73445304462845,-145.8780383041443,-133.90323068087193,0,0,0,0,0,0,0,0,0,0,0,0,3863,-9272,0,0,0,0,0,0
1002402,1670.67,0,793800,41.293895537349705,-72.96458750207152,5,1,-178.27117586059572,-178.69779600219726,0.1,-0.3264699876308441,-0.4174666702747345,0.6440824270248413,0.8340882725564288,1.8312729597091675,-0.5850277543067932,0.19175800681114197,1.9319910091528392,-1.0332107543945312,2.271064519882202,2.1741316318511963,3.3093967530473343,781,826,-746,1359.6885672829642,0.3351389765739441,-0.42598098516464233,-0.3606168329715729,0.6510164618220626,0.5420128534830791,0.012493394315242767,-0.8601984977722168,-0.404973566532135,-0.3096754252910614,13.25746003415134,-146.0998021649217,-133.63576607987864,226.36423392012136,-112.44174904382241,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-57.33133064771224,131.58325285083714,-176.7557061343353,13.73445304462845,-145.8780383041443,-133.90323068087193,0,0,0,0,0,0,0,0,0,0,0,0,3863,-9272,0,0,0,0,0,0
1002405,1670.675,0,793800,41.29389555309413,-72.96458752790085,5,1,-178.27117586059572,-178.6905371520996,0.1,-0.3240289092063904,-0.4190351665019989,0.6442781090736389,0.8340740294472337,1.7741305828094482,-0.6116015911102295,0.11502625048160553,1.8801135256702488,-1.10923171043396,2.3139700889587402,2.1726605892181396,3.36233647869598,781,826,-746,1359.6885672829642,0.32959285378456116,-0.41441109776496887,-0.35074979066848755,0.6351326025883143,0.529497882164431,0.015914395451545715,-0.8606885671615601,-0.4061870872974396,-0.30655208230018616,12.805392378479665,-146.32998460648787,-133.36112502673254,226.63887497326746,-112.45833115042015,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-57.33133064771224,131.58325285083714,-176.7557061343353,13.73445304462845,-145.8780383041443,-133.90323068087193,0,0,0,0,0,0,0,0,0,0,0,0,3863,-9272,0,0,0,0,0,0
1002408,1670.68,0,793800,41.293895568603276,-72.96458755301366,5,1,-177.2344869140625,-178.67993672790527,0.1,-0.3212464153766632,-0.42048871517181396,0.6445031762123108,0.8339030897694021,1.7169153690338135,-0.6316007971763611,0.04055861383676529,1.8298532598475459,-1.180025339126587,2.351043224334717,2.16611909866333,3.40762908680875,781,826,-746,1359.6885672829642,0.3236927390098572,-0.40265586972236633,-0.3437977731227875,0.6205688096526979,0.5166321115741633,0.01912953332066536,-0.8611024618148804,-0.40751150250434875,-0.3034319579601288,12.377927307765386,-146.56638802438817,-133.0795829379483,226.9204170620517,-112.50309729420033,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-57.33133064771224,131.58325285083714,-176.7557061343353,13.73445304462845,-145.8780383041443,-133.90323068087193,0,0,0,0,0,0,0,0,0,0,0,0,3863,-9272,0,0,0,0,0,0
1002411,1670.685,0,793800,41.29389558386183,-72.96458757739661,5,1,-177.2344869140625,-178.66948648681642,0.1,-0.3185836970806122,-0.4217594563961029,0.6453508138656616,0.8341788082073047,1.659622311592102,-0.6443083882331848,-0.03341998904943466,1.7806168627613355,-1.246697187423706,2.3853445053100586,2.1547064781188965,3.447735821229725,781,826,-746,1359.6885672829642,0.31745922565460205,-0.3907291293144226,-0.3367561399936676,0.6056849926087495,0.5034377940203003,0.022147161886096,-0.8614376783370972,-0.4089447259902954,-0.30033135414123535,11.97477489337065,-146.8070262854101,-132.79133872946628,227.20866127053372,-112.5714046133951,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-57.33133064771224,131.58325285083714,-176.7557061343353,13.73445304462845,-145.8780383041443,-133.90323068087193,0,0,0,0,0,0,0,0,0,0,0,0,3863,-9272,0,0,0,0,0,0
1002412,1670.6866666666667,0,793800,41.29389558386183,-72.96458757739661,5,1,-177.2344869140625,-178.66948648681642,0.1,-0.3185836970806122,-0.4217594563961029,0.6453508138656616,0.8341788082073047,1.659622311592102,-0.6443083882331848,-0.03341998904943466,1.7806168627613355,-1.246697187423706,2.3853445053100586,2.1547064781188965,3.447735821229725,781,826,-746,1359.6885672829642,0.31745922565460205,-0.3907291293144226,-0.3367561399936676,0.6056849926087495,0.5034377940203003,0.022147161886096,-0.8614376783370972,-0.4089447259902954,-0.30033135414123535,11.97477489337065,-146.8070262854101,-132.79133872946628,227.20866127053372,-112.5714046133951,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3727,-9287,0,0,0,0,0,0
1002414,1670.69,0,793800,41.29389559885461,-72.96458760103768,5,1,-178.2866322052002,-178.6627657928467,0.1,-0.3181203007698059,-0.4217088222503662,0.6420977711677551,0.8314616072100152,1.606438159942627,-0.6464471817016602,-0.10417790710926056,1.7347595097821304,-1.3324439525604248,2.381639003753662,2.1704928874969482,3.4869256667715796,781,826,-746,1359.6885672829642,0.3107970356941223,-0.3788209557533264,-0.32667076587677,0.588909078884536,0.49000011623888134,0.02498258277773857,-0.8616899847984314,-0.41048479080200195,-0.29726845026016235,11.595083361998963,-147.04935800855782,-132.49628430404732,227.50371569595268,-112.6578003830169,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3727,-9287,0,0,0,0,0,0
1002417,1670.695,0,793800,41.29389511597482,-72.96458708660138,5,1,-178.2866322052002,-178.6562328277588,0.1,-0.3211888372898102,-0.4185829758644104,0.6293888092041016,0.8212820770200959,1.5627458095550537,-0.6298336982727051,-0.17245543003082275,1.693695907803071,-1.453338384628296,2.2993831634521484,2.2437965869903564,3.526184696862994,781,826,-746,1359.6885672829642,0.30353033542633057,-0.3673240542411804,-0.3164864480495453,0.5720326014723426,0.47650564041593296,0.02766808122396469,-0.8618519902229309,-0.4121305048465729,-0.29426878690719604,11.23670281071181,-147.2893262312162,-132.19383618958827,227.80616381041173,-112.75414759188554,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3727,-9287,0,0,0,0,0,0
1002420,1670.7,0,793800,41.29389513036426,-72.96458710876684,5,1,-177.57775543212892,-178.64747214660645,0.1,-0.32958826422691345,-0.4121822118759155,0.6088162660598755,0.8057169760667333,1.5311088562011719,-0.5887042880058289,-0.23590867221355438,1.6572627944534544,-1.6006593704223633,2.1187901496887207,2.336829662322998,3.5372524633183144,770,784,-810,1365.157866329019,0.29552704095840454,-0.3567301034927368,-0.3079267144203186,0.556247660785429,0.4632414043191403,0.030252376571297646,-0.8619115352630615,-0.4138811230659485,-0.291368693113327,10.896430038068585,-147.52092597915245,-131.88295649069087,228.11704350930913,-110.8811922654322,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3727,-9287,0,0,0,0,0,0
1002423,1670.705,0,793800,41.29389514440006,-72.96458713026047,5,1,-177.57775543212892,-178.63889919433595,0.1,-0.34276339411735535,-0.40363606810569763,0.5879075527191162,0.7912294928570707,1.506219506263733,-0.5247985124588013,-0.2966681718826294,1.6223817935173321,-1.7440786361694336,1.8717337846755981,2.3820347785949707,3.495609723106208,770,784,-810,1365.157866329019,0.2868066430091858,-0.3473713994026184,-0.29882189631462097,0.540573274694743,0.45047190766698425,0.03278353810310364,-0.8618555068969727,-0.4157339036464691,-0.28860998153686523,10.571392271360077,-147.73752026053035,-131.5628905656334,228.4371094343666,-111.00745646105192,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3727,-9287,0,0,0,0,0,0
1002423,1670.705,0,793800,41.29389514440006,-72.96458713026047,5,1,-177.57775543212892,-178.63889919433595,0.1,-0.34276339411735535,-0.40363606810569763,0.5879075527191162,0.7912294928570707,1.506219506263733,-0.5247985124588013,-0.2966681718826294,1.6223817935173321,-1.7440786361694336,1.8717337846755981,2.3820347785949707,3.495609723106208,770,784,-810,1365.157866329019,0.2868066430091858,-0.3473713994026184,-0.29882189631462097,0.540573274694743,0.45047190766698425,0.03278353810310364,-0.8618555068969727,-0.4157339036464691,-0.28860998153686523,10.571392271360077,-147.73752026053035,-131.5628905656334,228.4371094343666,-111.00745646105192,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-52.36284272467528,135.1582968058269,-171.56500825193572,11.97477489337065,-146.8070262854101,-132.79133872946628,0,0,0,0,0,0,0,0,0,0,0,0,3939,-9181,0,0,0,0,0,0
1002424,1670.7066666666667,0,793800,41.29389514440006,-72.96458713026047,5,1,-177.57775543212892,-178.63889919433595,0.1,-0.34276339411735535,-0.40363606810569763,0.5879075527191162,0.7912294928570707,1.506219506263733,-0.5247985124588013,-0.2966681718826294,1.6223817935173321,-1.7440786361694336,1.8717337846755981,2.3820347785949707,3.495609723106208,770,784,-810,1365.157866329019,0.2868066430091858,-0.3473713994026184,-0.29882189631462097,0.540573274694743,0.45047190766698425,0.03278353810310364,-0.8618555068969727,-0.4157339036464691,-0.28860998153686523,10.571392271360077,-147.73752026053035,-131.5628905656334,228.4371094343666,-111.00745646105192,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-48.26019056196415,138.03502222007452,-167.03896973804845,10.571392271360077,-147.73752026053035,-131.5628905656334,0,0,0,0,0,0,0,0,0,0,0,0,3939,-9181,0,0,0,0,0,0
1002426,1670.71,0,793800,41.29389515804619,-72.96458715115612,5,1,-180.4322231414795,-178.63993796081544,0.1,-0.36148977279663086,-0.39738979935646057,0.5763578414916992,0.787897118866479,1.481406331062317,-0.4512774646282196,-0.35632628202438354,1.5890829075457673,-1.8869471549987793,1.6276615858078003,2.3064279556274414,3.3955061063370406,770,784,-810,1365.157866329019,0.27737191319465637,-0.3392331004142761,-0.28132280707359314,0.5207271804176468,0.43819433433802674,0.03528781607747078,-0.8616745471954346,-0.41768598556518555,-0.2860246002674103,10.260491088510632,-147.93447991038963,-131.2333257058696,228.7666742941304,-111.10899482268233,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-48.26019056196415,138.03502222007452,-167.03896973804845,10.571392271360077,-147.73752026053035,-131.5628905656334,0,0,0,0,0,0,0,0,0,0,0,0,3939,-9181,0,0,0,0,0,0
1002429,1670.715,0,793800,41.29389517126403,-72.96458717152217,5,1,-180.4322231414795,-178.6412520629883,0.1,-0.3852376341819763,-0.3950919508934021,0.5758628845214844,0.7975736619399396,1.4556195735931396,-0.3828193247318268,-0.4182561933994293,1.5621514720834808,-2.0389297008514404,1.4251970052719116,2.13779878616333,3.2800311704268266,770,784,-810,1365.157866329019,0.2671772539615631,-0.33210715651512146,-0.264382541179657,0.5015744974812953,0.4262380185330738,0.03776698559522629,-0.8613675832748413,-0.41973811388015747,-0.2836187779903412,9.963959889568226,-148.1111962446321,-130.8940021897142,229.1059978102858,-111.18608436418064,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-48.26019056196415,138.03502222007452,-167.03896973804845,10.571392271360077,-147.73752026053035,-131.5628905656334,0,0,0,0,0,0,0,0,0,0,0,0,3939,-9181,0,0,0,0,0,0
1002432,1670.72,0,793800,41.293895184014204,-72.9645871914211,5,1,-177.95879500122072,-178.6346940673828,0.1,-0.41281384229660034,-0.39794450998306274,0.5828462243080139,0.8176092114252689,1.4303985834121704,-0.3315388560295105,-0.48587140440940857,1.5466186155958654,-2.212733030319214,1.2713826894760132,1.941024661064148,3.2062716886477514,770,784,-810,1365.157866329019,0.25611358880996704,-0.3257502317428589,-0.25547146797180176,0.48679878266211235,0.4143758968058436,0.040206875652074814,-0.8609387278556824,-0.4218994379043579,-0.28136974573135376,9.682490148903158,-148.2710073466547,-130.5437430603196,229.4562569396804,-111.2454817726359,0,41.29448715294718,-72.96442396282784,64,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-48.26019056196415,138.03502222007452,-167.03896973804845,10.571392271360077,-147.73752026053035,-131.5628905656334,0,0,0,0,0,0,0,0,0,0,0,0,3939,-9181,0,0,0,0,0,0
1002435,1670.725,0,793800,41.29389519625347,-72.96458721090474,5,1,-177.95879500122072,-178.62828625488282,0.1,-0.4422498941421509,-0.4047599732875824,0.592391848564148,0.8428189052754788,1.4103155136108398,-0.3008750379085541,-0.5567618608474731,1.545800571245276,-2.399101495742798,1.1435275077819824,1.76694655418396,3.1914641268972415,770,784,-810,1365.157866329019,0.24411806464195251,-0.32003262639045715,-0.24749143421649933,0.4725108691336595,0.40251026252619504,0.04259127750992775,-0.8603967428207397,-0.42418333888053894,-0.2792348265647888,9.41607221488319,-148.41960559367155,-130.18085024627993,229.81914975372007,-111.29677764085197,0,41.29448715294718,-72.96442396282784,65,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-48.26019056196415,138.03502222007452,-167.03896973804845,10.571392271360077,-147.73752026053035,-131.5628905656334,0,0,0,0,0,0,0,0,0,0,0,0,3590,-9363,0,0,0,0,0,0
1002436,1670.7266666666667,0,793800,41.29389519625347,-72.96458721090474,5,1,-177.95879500122072,-178.62828625488282,0.1,-0.4422498941421509,-0.4047599732875824,0.592391848564148,0.8428189052754788,1.4103155136108398,-0.3008750379085541,-0.5567618608474731,1.545800571245276,-2.399101495742798,1.1435275077819824,1.76694655418396,3.1914641268972415,770,784,-810,1365.157866329019,0.24411806464195251,-0.32003262639045715,-0.24749143421649933,0.4725108691336595,0.40251026252619504,0.04259127750992775,-0.8603967428207397,-0.42418333888053894,-0.2792348265647888,9.41607221488319,-148.41960559367155,-130.18085024627993,229.81914975372007,-111.29677764085197,0,41.29448715294718,-72.96442396282784,65,1,ATTI,0,UNKNOWN,2,1,0.7,3.741,3.746,3.74,3.743,0,0,14.969,0.005999999999999783,10.478299999999999,47,4210,1010,24,0,60,0,0,0,0,0,0,0,0,0,0,0,0,-44.434161060638544,140.31794464825958,-162.6552040645725,9.41607221488319,-148.41960559367155,-130.18085024627993,0,0,0,0,0,0,0,0,0,0,0,0,3590,-9363,0,0,0,0,0,0
